"model","term","estimate","std_error","z_value","odds_ratio","p_raw","p_fdr","significant_raw_0.05","significant_fdr_0.05"
"model3_phone_overall_motion_cueing_interaction","(Intercept)",-7.84644267227101,0.805565599688563,-9.74029014558777,0.000391140912737506,2.02973988342466e-22,1.42081791839726e-21,TRUE,TRUE
"model3_phone_overall_motion_cueing_interaction","overall_motion_logz",-5.57747289284138,6.46766574430484,-0.862362576135397,0.00378211125258708,0.388488027686748,0.663029396767177,FALSE,FALSE
"model3_phone_overall_motion_cueing_interaction","high_freq_logz",-0.91197947044572,1.25173238483378,-0.728573840139821,0.401728227314378,0.46626238533879,0.663029396767177,FALSE,FALSE
"model3_phone_overall_motion_cueing_interaction","low_freq_logz",6.13578612645048,6.00943088491228,1.02102615771078,462.102222047509,0.30724204587376,0.663029396767177,FALSE,FALSE
"model3_phone_overall_motion_cueing_interaction","overall_motion_logz:cued_night1",-10.84176129025,19.0026024319281,-0.570540868235697,1.95651371912759e-05,0.568310911514723,0.663029396767177,FALSE,FALSE
"model3_phone_overall_motion_cueing_interaction","cued_night1:high_freq_logz",0.754194047481109,2.54737856268794,0.296066732494325,2.12589746030832,0.767179119267832,0.767179119267832,FALSE,FALSE
"model3_phone_overall_motion_cueing_interaction","cued_night1:low_freq_logz",10.6453186404771,17.8022886778496,0.597974722976069,41995.5374519796,0.549856799254772,0.663029396767177,FALSE,FALSE
