"model","term","estimate","std_error","z_value","odds_ratio","p_raw","p_fdr","significant_raw_0.05","significant_fdr_0.05"
"model3_phone_overall_motion","(Intercept)",-7.73385425285947,0.788104521181647,-9.81323421576581,0.000437753648196932,9.87516916662691e-23,3.95006766665076e-22,TRUE,TRUE
"model3_phone_overall_motion","overall_motion_logz",-6.9187972825237,5.98335411637956,-1.15634093318718,0.000989018735613326,0.247541731529368,0.330055642039158,FALSE,FALSE
"model3_phone_overall_motion","high_freq_logz",-0.638236689615724,1.14006563791854,-0.559824512192981,0.528223024477495,0.5755991423343,0.5755991423343,FALSE,FALSE
"model3_phone_overall_motion","low_freq_logz",7.45456208829836,5.58235250435118,1.33538003601311,1727.72723760841,0.181751995417242,0.330055642039158,FALSE,FALSE
