"model","term","estimate","std_error","z_value","odds_ratio","p_raw","p_fdr","significant_raw_0.05","significant_fdr_0.05"
"model1_participant_factors","(Intercept)",-3.26407030449055,0.329468177949248,-9.90708821958931,0.0382324631152686,3.87782992698119e-23,3.49004693428307e-22,TRUE,TRUE
"model1_participant_factors","age_logz",0.213777623295402,0.170210893730222,1.25595735155608,1.23834724459278,0.209131433211197,0.376436579780155,FALSE,FALSE
"model1_participant_factors","sleep_quality_logz",0.078430682596606,0.163839921072641,0.478703127315549,1.08158837966573,0.632149840704755,0.783596996959393,FALSE,FALSE
"model1_participant_factors","lucid_dreams_freq_pw_logz",0.43291751969276,0.153662501687149,2.81732703125037,1.54174905152077,0.00484251901546739,0.0217913355696033,TRUE,TRUE
"model1_participant_factors","lucid_attempts_freq_pw_logz",0.0456747408709643,0.164487520284451,0.277679065207976,1.04673389582682,0.781258732382408,0.783596996959393,FALSE,FALSE
"model1_participant_factors","time_asleep_logz",-0.221353988791215,0.121430803064078,-1.82288170057154,0.801432931796498,0.0683213100589576,0.153722947632655,FALSE,FALSE
"model1_participant_factors","wake_up_duration_logz",0.316230319674862,0.171719096710441,1.84155592320697,1.37194620544388,0.0655401333590023,0.153722947632655,FALSE,FALSE
"model1_participant_factors","genderFemale",0.323613326259811,0.352403040361593,0.918304580822454,1.3821127770649,0.358459429744268,0.537689144616402,FALSE,FALSE
"model1_participant_factors","genderOther/Prefer Not to Say",0.194604304732834,0.708593597949493,0.274634579392157,1.2148301888152,0.783596996959393,0.783596996959393,FALSE,FALSE
